Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2019,AKSHAYA PATRA USA,0,1,0,0,81,4950,MA,STONEHAM,02180
2019,PIVOTAL Z LLC,0,0,0,1,54,6156,WA,BOTHELL,98021
2019,3SHARP LLC,1,0,1,0,51,8148,WA,REDMOND,98052
2019,STOKES HEALTHCARE INC DBA STOKES,1,0,0,0,44,8853,NJ,MOUNT LAUREL,08054
2019,GLOBAL FORCE USA INC,1,2,3,0,54,9993,TX,HOUSTON,77074
2019,S CAROLINA NEPHROLOGY HYPERTENSION,0,0,1,0,62,1624,SC,ORANGEBURG,29118
2019,DEEPIKA JAIN DDS INC,0,0,1,0,62,2414,CA,SAN JOSE,95122
2019,TRANSCENDENT INTERNATIONAL LLC,1,0,0,0,51,4606,NY,NEW YORK,10017
2019,ADVANCED PURIFICATION ENGRG CORP,0,0,1,0,22,7030,CA,CITY OF INDUSTRY,91745
2019,ADVANCED PURIFICATION ENGINEERING,1,0,0,0,33,7030,CA,CITY OF INDUSTRY,91745
2019,NEXTSPORT INC,0,1,0,0,33,0768,CA,OAKLAND,94607
2019,ELIZABETH R BLANDON PA D/B/A BLAND,1,0,0,0,54,1872,FL,WESTON,33331
2019,THE ONE CAMPAIGN,0,0,1,0,81,3565,DC,WASHINGTON,20004
2019,COBAN TECHNOLOGIES INC,1,0,0,0,54,3612,TX,HOUSTON,77031
2019,NARDI ASSOCIATES LLP,1,0,0,0,54,4756,CA,MONROVIA,91016
2019,NT CONSULTING INC,0,0,2,0,54,8939,DE,NEWARK,19711
2019,ASBURY AUTOMOTIVE GROUP INC,2,1,0,0,44,9375,GA,DULUTH,30097
2019,INFOWAY CONSULTING INC,0,0,1,0,54,0596,WA,BELLEVUE,98007
2019,PLANT/ALLISON CORPORATION,1,0,0,0,23,1050,CA,SAN FRANCISCO,94124
2019,JIASSEN CARE SVCS INC DBA PRINCESS,0,1,0,0,62,2236,CA,CAMPBELL,95008
2019,INTECH INVESTMENT MANAGEMENT LLC,0,0,2,0,52,4895,FL,WEST PALM BEACH,33401
2019,ENERGY RECOVERY INC,2,1,2,0,33,6867,CA,SAN LEANDRO,94577
2019,SHERIDAN CHILDREN S HEALTHCARE SER,0,0,2,0,62,2481,PA,CONSHOHOCKEN,19428
2019,FUSION SYSTEMS INC D/B/A FUSION OE,1,0,0,0,33,3921,IL,BURR RIDGE,60527
2019,ANCIENT ART L P D/B/A TETON CAPITA,0,0,1,0,52,6221,TX,AUSTIN,78701
2019,SPACE EXPLORATION TECHNOLOGIES COR,1,1,0,0,33,7671,CA,HAWTHORNE,90250
2019,3C DRILLING LLC,0,0,1,0,21,7722,PA,QUAKERTOWN,18951
2019,3C DRILLING LLC,0,0,1,0,23,7722,PA,QUAKERTOWN,18951
2019,TECHNICAL STRATEGIES INC,0,3,9,5,54,8930,VA,CHANTILLY,20151
2019,KIPP AUSTIN PUBLIC SCHOOLS,1,0,0,0,61,9602,TX,AUSTIN,78724
2019,KIPP TEXAS INC,2,0,6,0,61,9602,TX,HOUSTON,77099
2019,ENCHOICE INC,0,0,1,0,54,9774,AZ,TEMPE,85282
2019,SCARLET INFOTECH INC DBA EXPEDIEN,0,0,1,0,54,1832,TX,HOUSTON,77027
2019,SCARLET INFOTECH INC DBA EXPEDIEN,0,0,1,0,54,1832,TX,HOUSTON,77056
2019,DYNAMIC RATINGS INC,3,0,1,0,33,2517,WI,SUSSEX,53089
2019,ROADSIDE SYSTEMS INC,0,0,1,0,54,3591,MO,SAINT LOUIS,63143
2019,INCENDIA PARTNERS INC,1,0,0,0,56,5712,MA,FRAMINGHAM,01701
2019,NEURO-CARE OF VIRGINIA,0,0,1,0,62,8639,VA,PRINCE GEORGE,23875
2019,GRANDSTREAM NETWORKS INC,4,2,2,0,33,8916,MA,BOSTON,02215
2019,AFFINITY ENGERGY LLC,0,0,1,0,54,2266,NC,CHARLOTTE,28269
2019,CROWN VETERINARY SPCS LLC CROWN VE,1,0,0,0,54,2720,NJ,LEBANON,08833
2019,PERKINS WILL CRA LLC,2,0,1,0,54,4481,IL,CHICAGO,60611
2019,TRANSNATIONAL FOODS INC,1,0,0,0,42,4999,FL,MIAMI,33131
2019,FIRSTLIGHT FIBER INC DBA FIRSTLIGH,0,0,1,0,51,6735,NY,ALBANY,12207
2019,NUTREX RESEARCH INC,1,0,0,0,33,7553,FL,OVIEDO,32765
2019,MRO CORPORATION,0,0,1,0,54,1910,PA,NORRISTOWN,19403
2019,ALERT LOGIC INC,2,0,2,0,54,3750,TX,HOUSTON,77056
2019,HURON CONSULTING SERVICES LLC,1,0,0,0,54,6453,IL,CHICAGO,60606
2019,HURON CONSULTING SERVICES LLC,18,4,33,6,54,6453,IL,CHICAGO,60607
2019,VT SAN ANTONIO AEROSPACE INC,0,0,0,1,48,1036,TX,SAN ANTONIO,78233
2019,THE POPCORN FACTORY INC,1,0,0,0,31,1373,IL,LAKE FOREST,60045
2019,FINXERA INC,1,0,1,0,52,4752,CA,SAN JOSE,95113
2019,ADVANCED BOTANICAL CONSULTING AND,1,0,0,0,54,4784,CA,TUSTIN,92780
2019,1ST ORIENTAL MARKET LLC,0,0,0,1,44,7242,FL,ORLANDO,32808
2019,NORTHERN TECH GROUP INC D/B/A NTG,1,0,0,0,54,8620,FL,TAMPA,33613
2019,DOCTORS MAKING HOUSECALLS LLC,0,0,1,0,62,0697,NC,DURHAM,27713
2019,RARITAN PHARMACEUTICALS INC,1,0,2,0,32,0942,NJ,EAST BRUNSWICK,08816
2019,TEKVIZION PVS INC,0,0,1,0,99,4395,TX,PLANO,75075
2019,AEROTEK SCIENTIFIC LLC,1,0,0,0,54,5775,MD,HANOVER,21076
2019,NGI INC,1,0,0,0,54,7150,TX,HOUSTON,77043
2019,HIREZON CORPORATION DBA INTERVIEWE,1,0,2,0,54,8663,MA,WESTBOROUGH,01581
2019,PROENERGY SVCS LLC,0,0,1,0,54,1758,MO,SEDALIA,65301
2019,PCCW GLOBAL INC,1,0,0,1,51,3873,VA,HERNDON,20170
2019,FUND EVALUATION GROUP LLC,1,0,0,0,52,4771,OH,CINCINNATI,45202
2019,UNIQUE GIFTS TS INC,0,0,1,0,45,6419,TN,GATLINBURG,37738
2019,MENDENHALL SMITH STRUCTURAL ENGINE,1,0,0,0,54,8539,NV,LAS VEGAS,89117
2019,CLUSTER SYSTEMS LLC,1,0,0,0,54,9211,NJ,RIDGEWOOD,07450
2019,INNOVATE INC,0,0,2,0,54,0529,VA,ALEXANDRIA,22310
2019,FIRST COAST NO MORE HOMELESS PETS,0,0,2,0,54,9158,FL,JACKSONVILLE,32208
2019,OXYGEN DEVELOPMENT LLC,1,1,0,0,32,5094,FL,PALM SPRINGS,33406
2019,OXYGEN DEVELOPMENT LLC,0,0,1,0,32,5094,FL,WEST PALM BEACH,33406
2019,TERATHINK CORPORATION,1,0,2,0,54,7106,VA,RESTON,20190
2019,DELASOFT INC,3,1,49,3,54,2358,DE,NEW CASTLE,19720
2019,HEALTHY SMILE FAMILY DENTISTRY P C,0,0,1,0,62,4360,MI,YPSILANTI,48197
2019,AMERICAN PUBLIC EDUCATION INC,0,0,7,0,61,4376,WV,CHARLES TOWN,25414
2019,JEFFERIES INVESTMENT ADVISERS LLC,7,0,5,0,52,4452,NY,NEW YORK,10022
2019,ANTON COLLINS MITCHELL LLP,0,0,2,0,54,4563,CO,DENVER,80203
2019,TELIOS CORPORATION,0,0,1,0,54,6029,TX,DALLAS,75207
2019,ARMO CONSULTANTS LLC,5,1,14,1,54,7102,NJ,PARSIPPANY,07054
2019,INTEGRATED FLOW SOLUTIONS LLC,0,0,1,0,54,7249,TX,TYLER,75708
2019,CBS MANUFACTURING GROUP,0,1,0,0,42,8616,CA,WESTLAKE VILLAGE,91361
2019,WRP USA INC,0,1,0,0,33,8813,OH,UNIONTOWN,44685
2019,MIDWEST QUALITY HOME CARE INC,0,0,1,0,62,9087,MN,MINNEAPOLIS,55404
2019,J K JEWELRY INC DBA J K FINDINGS,1,0,0,0,33,0950,NY,ROCHESTER,14623
2019,PRECO INC,1,0,0,0,54,1767,WI,SOMERSET,54025
2019,HUEY CHIAO INTL INC DBA TELEFORCE,1,0,0,0,42,2711,TX,DALLAS,75229
2019,GARVER LLC,0,0,1,0,54,3400,AR,NORTH LITTLE ROCK,72118
2019,BAVELLE TECHNOLOGIES GROUP LLC,1,0,0,0,54,3604,NJ,EAST HANOVER,07936
2019,NEOLOGY INC,0,0,2,0,33,4352,CA,SAN DIEGO,92128
2019,AMETRADE INC D/B/A AMEPOWER,1,0,0,0,42,6955,FL,MIAMI,33172
2019,TRUMPF PHOTONICS INC,3,0,3,1,33,7824,NJ,CRANBURY,08512
2019,SHIVAM INFOTECH INC,2,0,10,3,54,0867,NJ,KENDALL PARK,08824
2019,JPAULJONES LP,0,0,1,0,42,4762,TX,AUSTIN,78735
2019,FILECONTROL PARTNERS LTD,0,0,1,0,49,6782,TX,HOUSTON,77002
2019,MFXCHANGE US INC,2,1,3,0,54,8234,NJ,BRIDGEWATER,08807
2019,MFXCHANGE US INC,0,0,0,1,52,8234,NJ,MORRISTOWN,07960
2019,MFXCHANGE US INC,0,0,1,0,54,8243,NJ,BRIDGEWATER,08807
2019,VERGE MARKETING INC DBA VERGE CREA,1,0,0,0,99,8346,NY,NEW YORK,10001
2019,SEJONG LLP,1,0,0,0,54,4454,NJ,RIDGEFIELD PARK,07660
2019,GENERCON CORPORATION,0,0,1,0,44,6101,CA,RANCHO CUCAMONGA,91730
2019,JPAY INC A SECURUS TECHNOLOGIES CO,0,1,0,0,51,6761,FL,HOLLYWOOD,33025
2019,JPAY INC,1,0,0,0,51,6761,FL,MIRAMAR,33025
2019,CVE TECHNOLOGY GROUP INC,5,1,0,0,33,8196,TX,ALLEN,75013
2019,RIVERWALK EDUCATION FOUNDATION,3,0,2,0,61,8906,TX,SAN ANTONIO,78209
2019,POLK MECHANICAL COMPANY LLC,0,0,1,0,54,9775,TX,GRAND PRAIRIE,75051
2019,CASAMBA LLC,2,0,0,0,51,3247,CA,AGOURA HILLS,91301
2019,CATALOG DATA SOLUTIONS INC,3,0,0,0,99,9988,CA,SAN JOSE,95138
2019,UCA GROUP INC,0,1,1,0,54,0143,IL,ELGIN,60123
2019,HOLLYWOOD HEALTH SYSTEM INC,1,0,0,0,62,3494,CA,NORTH HOLLYWOOD,91602
2019,ARDEN ENGINEERING CONSTRUCTORS LLC,1,0,0,0,54,5457,RI,PAWTUCKET,02861
2019,CTR FOR AUTOMOTIVE RESEARCH,0,0,1,0,54,9978,MI,ANN ARBOR,48108
2019,PRIMEDOC OF RICHMOND PC DBA SOUND,0,0,1,0,62,1484,WA,TACOMA,98402
2019,IPLANNER INC,0,0,3,0,54,2992,TX,DALLAS,75240
2019,JEFF DAVIS PEANUT & GRAIN INC,1,0,0,0,11,7045,GA,DENTON,31532
2019,MMR RESEARCH WORLDWIDE INC,0,0,1,0,54,8273,NY,PLEASANTVILLE,10570
2019,INVENSENSE INC,18,3,10,0,33,9977,CA,SAN JOSE,95110
2019,INVENSENSE INC,2,0,1,0,33,9977,NJ,EAST BRUNSWICK,08816
2019,INTERFYSIO LLC,5,0,4,0,62,4134,NY,NEW YORK,10105
2019,INTERFYSIO LLC,0,0,2,1,99,4134,NY,NEW YORK,10105
2019,RINGLEAD INC,2,0,0,0,54,6044,NY,MELVILLE,11747
2019,TEL TECHNOLOGY CENTER AMERICA LLC,2,0,0,0,33,6804,TX,AUSTIN,78741
2019,AAAPKR LLC,0,0,1,0,72,7458,FL,ORLANDO,32819
2019,UNISPEC ENTERPRISES INC,0,0,1,0,54,7962,DC,WASHINGTON,20003
2019,SARGA SOLUTIONS INC,1,0,5,0,54,3037,VA,HERNDON,20170
2019,SOHAG MUNSHI CPA LLC,1,0,0,0,54,3436,NJ,EDISON,08817
2019,DELIGHT CONSULTING SERVICES LLC,0,0,7,0,54,3986,MI,ROCHESTER,48307
2019,CINOTTI LLP,1,0,0,0,54,5855,NY,NEW YORK,10004
2019,WOOD GRP PSN INC,1,0,0,0,54,6812,TX,HOUSTON,77094
2019,COVANT SOLUTIONS INC,2,0,21,3,54,8309,DE,NEWARK,19713
2019,ADVENTA CORPORATION,0,0,1,0,54,1020,AL,HARVEST,35749
2019,ACQUALINA MANAGEMENT LLC DBA ACQUA,0,0,1,0,72,1837,FL,NORTH MIAMI BEACH,33160
2019,"MAGNETI MARELLI HOLDING USA, LLC",2,0,8,1,55,2046,MI,AUBURN HILLS,48326
2019,IMAGINE LEARNING INC,1,0,1,0,61,4204,UT,PROVO,84604
2019,VGA INTL LLC DBA HOME DESIGN OUTLE,1,1,0,0,44,4673,NJ,SECAUCUS,07094
2019,VINCENTRIC LLC,0,0,1,0,54,5196,MI,BINGHAM FARMS,48025
2019,SMK SOFT INC,0,0,2,1,54,5808,VA,HERNDON,20171
2019,MUSIC CITY INSUR & FINANCE LLC,2,0,1,0,52,6118,TN,NASHVILLE,37211
2019,SOFTWARE TECHNOLOGY INC,3,0,11,0,54,2181,NJ,PRINCETON,08540
2019,360 DEGREE CUSTOMER INC,1,1,1,0,62,2463,CA,SANTA CLARA,95054
2019,JW NUTRITIONAL LLC,1,2,0,0,32,2836,TX,ALLEN,75013
2019,HENDRICKSON USA L L C,0,0,4,0,33,5246,IL,WOODRIDGE,60517
2019,HENDRICKSON USA L L C,1,0,0,0,33,5546,IL,WOODRIDGE,60517
2019,CBIZ ACCOUNTING TAX ADVISORY SAN,0,0,0,1,54,6173,CA,SAN DIEGO,92131
2019,WELLDOC INC,0,0,1,0,54,7222,MD,COLUMBIA,21044
2019,CASTRO VALLEY HLTH INC DBA CVHCARE,0,0,1,0,62,7587,CA,SAN RAMON,94583
2019,EPIC SYSTEMS INC,4,0,4,1,54,8231,VA,ALDIE,20105
2019,REVEREIT LLC,34,3,28,3,54,2135,VA,STERLING,20164
2019,NEXT CHAPTER TECHNOLOGY,0,0,1,0,54,3982,MN,EDEN PRAIRIE,55344
2019,BI SOLUTIONS INC,0,0,1,0,54,4833,TX,PLANO,75024
2019,EMERALD CONSULTING GROUP LLC,0,0,1,0,54,5478,OH,BROADVIEW HEIGHTS,44147
2019,EMERALD CONSULTING GROUP LLC,1,0,0,0,56,5478,OH,BROADVIEW HEIGHTS,44147
2019,CELER SYSTEMS INC,1,1,11,7,54,2920,CA,FOLSOM,95630
2019,EVOLUTION MED COMMUNICATIONS LLC,0,0,1,0,54,2935,NY,PEARL RIVER,10965
2019,PEOPLECORP AMERICA INC,0,0,5,0,54,4272,VA,HERNDON,20170
2019,PEOPLECORP AMERICA INC,0,0,3,0,54,4272,VA,STAFFORD,22554
2019,CLEARBRIDGE INVESTMENTS LLC,1,0,1,0,52,6058,NY,NEW YORK,10018
2019,VPSS VICCS PUBLIC SECTOR SYSS LLC,2,0,0,0,54,9062,MD,ROCKVILLE,20852
2019,SMART DATA SYSTEMS LLC,2,0,1,0,54,9768,OH,MIAMISBURG,45342
2019,GENZYME THERAPEUTIC PRODUCTS LIMIT,0,1,7,0,32,2078,MA,CAMBRIDGE,02142
2019,STRATEGIC FUNDING SOURCE INC,1,0,0,0,52,5279,NY,NEW YORK,10036
2019,APPVISE INC,0,0,1,0,54,1456,CA,PLEASANTON,94588
2019,DEEPMILE NETWORKS LLC,0,0,1,0,54,2741,VA,ARLINGTON,22201
2019,PARK LAW GROUP PC,0,1,0,0,54,2847,GA,DULUTH,30097
2019,VANA SOLUTIONS LLC,1,0,0,0,54,3435,OH,BEAVERCREEK,45431
2019,VANA SOLUTIONS LLC,0,0,1,0,54,3435,OH,DAYTON,45431
2019,HUNTER INTERNATIONAL INC,1,0,1,0,56,3978,OH,AVON,44011
2019,COMPREHENSIVE SENIOR CARE CORP DBA,0,1,0,0,62,6698,MI,BATTLE CREEK,49017
2019,CORPTAX INC,0,0,4,0,54,8383,IL,BUFFALO GROVE,60089
2019,RICHARDSON KONTOGOURIS EMERSON LLP,0,0,2,0,54,1934,CA,TORRANCE,90503
2019,INTERNATIONAL SPANISH LANGUAGE ACA,1,0,0,0,61,2726,MN,MINNETONKA,55343
2019,NETPOP RESEARCH LLC,0,0,1,0,54,9099,CA,SAN FRANCISCO,94110
2019,ROSS INSTITUTE DBA THE ROSS SCHOOL,1,0,0,0,61,0911,NY,EAST HAMPTON,11937
2019,GLOBAL NUCLEAR FUEL-AMERICAS LLC,0,0,1,0,33,4690,PA,ERIE,16531
2019,ENTIT SOFTWARE LLC,11,1,17,0,54,6088,CA,NORTH HIGHLANDS,95660
2019,ENTIT SOFTWARE LLC,5,0,22,7,54,6088,TX,PLANO,75024
2019,SUPER TECHNOLOGY SOLUTIONS INC,2,0,0,2,54,1656,NJ,DUNELLEN,08812
2019,SUPER TECHNOLOGY SOLUTIONS INC,0,0,2,0,54,1656,NJ,GREEN BROOK,08812
2019,NATERA INC,14,0,7,0,54,4487,CA,SAN CARLOS,94070
2019,MAXREAL CUPERTINO,0,0,1,0,52,7090,CA,CUPERTINO,95014
2019,VERDERAME CALE ARCHITECTURE PLLC,1,0,0,0,54,9081,NY,NEW YORK,10012
2019,SOLGENIE TECHNOLOGIES INC,0,0,4,12,54,0380,GA,NORCROSS,30092
2019,SOLGENIE TECHNOLOGIES INC,0,0,3,2,54,0380,GA,PEACHTREE CORNERS,30092
2019,RF GRP LLC D/B/A MCGOWAN S HEATING,1,0,0,0,23,8882,FL,JACKSONVILLE,32256
2019,COMMUNITY CONNECTIONS OF NY INC,1,0,0,0,54,9860,NY,BUFFALO,14210
2019,AUTONOMY AMERICAS LLC,0,0,1,0,52,0194,NY,NEW YORK,10016
2019,OSSIA INC,0,0,1,0,33,2381,WA,BELLEVUE,98004
2019,GULF CABLE LLC,1,0,1,0,33,4444,NJ,HASBROUCK HEIGHTS,07604
2019,BIZTECH SOLUTIONS INC,0,0,0,1,54,7832,TX,THE WOODLANDS,77380
2019,DECISION TREE CONSULTING LLC,0,0,1,1,54,8133,OK,TULSA,74136
2019,KISKI ALPHA PARTNERS LLC,1,0,1,0,52,8409,NY,NEW YORK,10019
2019,MERIDIAM INFRASTRUCTURE NA CORP,1,0,0,0,54,8822,NY,NEW YORK,10158
2019,TN AMERICAS LLC,0,0,1,0,22,9924,MD,COLUMBIA,21045
2019,TN AMERICAS LLC DBA ORANO,0,0,1,0,54,9924,MD,COLUMBIA,21045
2019,RESOLUTION CONSULTING GROUP INC,1,0,0,0,54,3578,NY,TARRYTOWN,10591
2019,FLORY CHIROPRACTIC PC,1,0,0,0,62,3811,CA,UPLAND,91786
2019,STARCOM CONS INC DBA ACCESS INST,0,1,0,0,99,4353,NY,KEW GARDENS,11415
2019,DATAMINR INC,10,0,5,0,54,8154,NY,NEW YORK,10016
2019,FIRSTRONIC LLC,1,0,0,0,33,1398,MI,GRAND RAPIDS,49503
2019,REVEREIT LLC,0,0,1,0,54,2135,VA,HERNDON,20171
2019,ALIRA HEALTH BOSTON LLC,0,0,2,0,54,3936,MA,FRAMINGHAM,01702
2019,DISTRIBUTED SUN LLC,0,0,1,0,22,5466,DC,WASHINGTON,20005
2019,MARU SOLUTIONS INCORPORATED,0,0,1,0,54,6175,DC,WASHINGTON,20002
2019,GLOBAL SAFETY TEXTILES LLC,0,0,1,0,31,8087,VA,SOUTH HILL,23970
2019,ACADIASOFT INC,1,0,0,0,51,8757,MA,NORWELL,02061
2019,ACADIASOFT INC,0,0,1,0,52,8757,MA,NORWELL,02061
2019,GLOBAL HOSPITALITY LLC,1,0,0,0,72,9979,MO,SAINT CHARLES,63301
2019,MICROSAN CONSULTANCY SVCS LLC,1,2,0,0,54,6947,CA,FOLSOM,95630
2019,LEEDS LLC,0,0,1,0,54,2649,NJ,NEWARK,07102
2019,OKIN AMERICA INC,0,2,0,0,33,4099,MS,SHANNON,38868
2019,MASHWORK INC DBA CANVS,1,0,0,0,54,8131,NY,NEW YORK,10004
2019,SRINAV INC,0,4,1,1,54,7686,CA,FREMONT,94536
2019,ACCOLADE INC,0,0,1,0,54,9591,PA,PLYMOUTH MEETING,19462
2019,ACCOLADE INC,7,0,2,0,62,9591,PA,PLYMOUTH MEETING,19462
2019,SILVERCLOUD INC,2,0,0,0,54,9639,NH,PORTSMOUTH,03801
2019,DORAN JONES INC,2,1,4,0,54,3970,NY,NEW YORK,10022
2019,EMETEORS INC,0,0,3,0,54,6538,NJ,MONTVILLE,07045
2019,DELOITTE CONSULTING LLP,1,0,0,0,54,5513,MA,BOSTON,02210
2019,UNITY INFLUENCE INC,0,0,0,1,51,7786,CA,DALY CITY,94015
2019,STATE OF MAINE OFF OF THE STATE AU,1,0,0,0,92,0001,ME,AUGUSTA,04333
2019,TOWN OF ORONO,0,0,1,0,92,0310,ME,ORONO,04473
2019,MAINE MARITIME ACADEMY,0,0,1,0,61,0724,ME,CASTINE,04420
2019,UNIVERSITY OF MAINE,0,0,1,0,61,0769,ME,FORT KENT,04743
2019,UNIVERSITY OF MAINE,12,1,5,0,61,0769,ME,ORONO,04469
2019,UNIVERSITY OF MAINE,0,0,1,0,61,0769,ME,PORTLAND,04101
2019,BIGELOW LAB FOR OCEAN SCIENCES,1,0,0,0,54,6001,ME,EAST BOOTHBAY,04544
2019,MAINE SCHOOL ADMIN DIST NO 17,1,0,0,0,61,6629,ME,SOUTH PARIS,04281
2019,MEDICAL CARE DEVELOPMENT INC,1,0,0,0,92,2787,MD,SILVER SPRING,20910
2019,MARKEM-IMAJE CORPORATION,4,0,4,0,33,3170,NH,KEENE,03431
2019,NGM INSURANCE COMPANY,0,0,2,0,52,0490,FL,JACKSONVILLE,32246
2019,ASSOCIATED GROCERS OF NEW ENGLAND,1,0,0,0,42,8229,NH,SUNCOOK,03275
2019,DARTMOUTH COLLEGE,12,1,11,1,61,2111,NH,HANOVER,03755
2019,VALLEY REGIONAL HOSPITAL INC,1,0,0,0,62,2118,NH,CLAREMONT,03743
2019,MARY HITCHCOCK MEMORIAL HOSPITAL,8,0,7,1,62,2140,NH,LEBANON,03756
2019,LRGHEALTHCARE,1,0,3,0,62,2150,NH,LACONIA,03246
2019,SAINT ANSELM COLLEGE,1,0,2,0,61,2182,NH,MANCHESTER,03102
2019,THE WHITE MOUNTAIN SCHOOL,0,0,1,0,61,2221,NH,BETHLEHEM,03574
2019,ST PAULS SCHOOL,1,0,1,0,61,2227,NH,CONCORD,03301
2019,TRIANGLE CREDIT UNION,0,0,1,0,52,3137,NH,NASHUA,03064
2019,CHEMTAN COMPANY INC,0,0,0,1,32,5759,NH,EXETER,03833
2019,SERVICENOW INC,0,1,0,0,54,6195,CA,SANTA CLARA,95054
2019,THE MENTAL HEALTH CTR OF GREATER M,1,0,0,0,62,8994,NH,MANCHESTER,03101
2019,FRANKLIN PIERCE UNIVERSITY,0,0,1,0,61,3136,NH,RINDGE,03461
2019,HYPERTHERM INC,1,0,2,0,33,4267,NH,HANOVER,03755
2019,SOUTHERN NEW HAMPSHIRE UNIV,1,0,1,0,61,4509,NH,HOOKSETT,03106
2019,SOUTHERN NEW HAMPSHIRE UNIVERSITY,1,1,0,0,61,4509,NH,MANCHESTER,03106
2019,FERROTEC USA CORPORATION,1,0,2,0,33,5185,CA,SANTA CLARA,95054
2019,UPPER CONNECTICUT VALLEY HOSPITAL,2,0,0,0,62,6210,NH,COLEBROOK,03576
2019,ANDROSCOGGIN VALLEY HOSPITAL,1,0,0,0,62,0367,NH,BERLIN,03570
2019,AIG TECHNOLOGIES INC,1,1,29,1,52,7338,NY,NEW YORK,10038
2019,CONCORD OPHTHALMOLOGIC ASSOC PA DB,1,0,0,0,99,9119,NH,CONCORD,03301
2019,COOS COUNTY FAMILY HEALTH SERVICES,1,0,0,0,62,0051,NH,BERLIN,03570
2019,VELCRO GROUP CORPORATION,0,0,1,0,31,3899,NH,MANCHESTER,03103
2019,LABSPHERE INC,1,0,1,0,33,8965,NH,NORTH SUTTON,03260
2019,CN HOLDINGS INC,1,0,1,0,54,9171,VT,WHITE RIVER JUNCTION,05001
2019,DEKA RESEARCH DEVELOPMENT CORP,2,0,4,0,99,1515,NH,MANCHESTER,03101
2019,ASPECT SOFTWARE INC,3,1,3,1,54,4368,AZ,PHOENIX,85016
2019,ASPECT SOFTWARE INC,1,0,0,0,99,4368,AZ,PHOENIX,85016
2019,NEURO-REHAB ASSOCS INC DBA NORTHEA,0,0,1,0,62,9797,NH,SALEM,03079
2019,ICAD INC,1,0,0,0,51,7419,NH,NASHUA,03062
2019,TEXTILES COATED INC DBA TEXTILES C,1,0,0,0,32,5288,NH,MANCHESTER,03103
2019,NEW HAMPSHIRE PULIC DEFENDER,1,0,0,0,54,8924,NH,CONCORD,03301
2019,SCHLEUNIGER INC,1,0,1,0,33,7301,NH,MANCHESTER,03103
2019,CMA ENGINEERS INC,1,0,0,0,54,8390,NH,PORTSMOUTH,03801
2019,PIKE INDUSTRIES INC A CRH COMPANY,0,0,1,0,56,2469,NH,BELMONT,03220
2019,ADMIX INC,0,0,1,0,33,1092,NH,LONDONDERRY,03053
2019,DIGITAL MASTERS INC,2,0,3,0,54,1367,KS,OVERLAND PARK,66210
2019,BOTTOMLINE TECHNOLOGIES DE INC,0,0,4,0,54,3294,NH,PORTSMOUTH,03801
2019,ZCO CORPORATION,0,0,1,0,54,3991,NH,NASHUA,03060
2019,TUTORING & INSTRUCTIONAL SVCS INC,0,0,1,0,61,4513,NH,CONCORD,03301
2019,FOODSTATE INC,0,0,0,1,31,6846,NH,MANCHESTER,03103
2019,INSTRUMENTATION LABORATORY COMPANY,2,0,2,0,42,8199,MA,BEDFORD,01730
2019,CPTE HEALTH GROUP INC,1,0,0,0,62,2621,NH,NASHUA,03063
2019,GLOBE TECH INC,0,0,1,0,54,4454,NH,NASHUA,03062
2019,CATHOLIC MEDICAL CENTER PHYSICIAN,3,0,2,0,62,0245,NH,MANCHESTER,03102
2019,LONZA BIOLOGICS HAYWARD,0,0,1,0,32,2009,CA,HAYWARD,94545
2019,LONZA BIOLOGICS INC,0,2,0,1,32,2009,NH,PORTSMOUTH,03801
2019,LONZA BIOLOGICS INC,0,1,0,0,99,2009,NH,PORTSMOUTH,03801
2019,SUPERIOR CONTROIS INC,0,0,1,0,54,2291,NH,SEABROOK,03874
2019,PSI WATER SYSS INC DBA ENCON EVAPO,1,0,0,0,33,9632,NH,HOOKSETT,03106
2019,APTUS HEALTH INC,1,0,0,0,54,9830,MA,READING,01867
2019,BOSTON BARRICADE COMPANY INC,0,0,1,0,23,2117,FL,VERO BEACH,32960
2019,CATCH DATA SYSTEMS INC,1,0,0,0,54,7965,NH,LEBANON,03766
2019,FUJIFILM DIMATIX INC,2,0,1,0,32,9402,CA,SANTA CLARA,95050
2019,DEEBECON INC,5,4,16,2,54,0052,NH,NASHUA,03062
2019,MILLIMETER WAVE PRODUCTS INC,0,0,1,0,33,0774,FL,SAINT PETERSBURG,33702
2019,HIGHDATA SOFTWARE CORPORATION,0,0,1,0,54,5434,NH,SALEM,03079
2019,HIGHDATA SOFTWARE CORPORATION,3,0,12,2,54,5484,NH,SALEM,03079
2019,SKILLSOFT CORPORATION,1,0,1,0,61,6115,NH,NASHUA,03062
2019,EPISERVER INC,0,0,2,0,33,7493,NH,NASHUA,03063
2019,WENTWORTH DOUGLASS PHYSICIAN CORP,2,0,3,0,62,7927,NH,DOVER,03820
2019,COVIDIEN LP,0,0,3,1,33,2162,MN,FRIDLEY,55432
2019,COVIDIEN LP,23,0,32,1,33,2162,MN,MINNEAPOLIS,55432
2019,COVIDIEN LP,0,0,1,0,54,2162,MN,MINNEAPOLIS,55432
2019,SKIN & LASER SURGERY CTR OF NEW EN,1,0,0,0,62,7419,NH,NASHUA,03060
